samp_id,label
605,14
606,13
607,4
608,20
609,16
610,1
611,6
612,21
613,7
614,6
615,15
616,16
617,14
618,17
619,15
620,0
621,11
622,22
623,13
624,13
625,17
626,12
627,7
628,12
629,18
630,17
631,1
632,16
633,15
634,8
635,15
636,23
637,6
638,15
639,21
640,7
641,21
642,21
643,0
644,5
645,12
646,6
647,13
648,12
649,1
650,10
651,5
652,12
653,13
654,13
655,10
656,6
657,11
658,0
659,3
660,11
661,18
662,7
663,14
664,4
665,5
666,18
667,21
668,11
669,19
670,18
671,13
672,2
673,18
674,18
675,8
676,10
677,3
678,0
679,23
680,4
681,10
682,4
683,19
684,20
685,12
686,11
687,16
688,13
689,17
690,12
691,19
692,16
693,12
694,20
695,5
696,12
697,8
698,3
699,7
700,2
701,1
702,8
703,0
704,4
705,19
706,15
707,15
708,4
709,15
710,5
711,23
712,5
713,24
714,12
715,16
716,21
717,23
718,15
719,12
720,20
721,18
722,24
723,23
724,7
725,4
726,15
727,0
728,7
729,5
730,19
731,6
732,23
733,15
734,1
735,4
736,15
737,14
738,13
739,0
740,19
741,3
742,1
743,21
744,21
745,7
746,10
747,23
748,1
749,6
750,5
751,20
752,13
753,11
754,23
755,2
756,17
757,17
758,19
759,13
760,3
761,0
762,12
763,17
764,24
765,5
766,4
767,4
768,15
769,3
770,4
771,5
772,13
773,8
774,23
775,1
776,19
777,19
778,7
779,1
780,10
781,4
782,3
783,15
784,5
785,24
786,19
787,23
788,22
789,7
790,5
791,16
792,21
793,18
794,1
795,7
796,12
797,24
798,6
799,12
800,14
801,22
802,1
803,1
804,6
805,15
806,4
807,21
808,11
809,16
810,23
811,4
812,8
813,6
814,2
815,12
816,14
817,0
818,5
819,24
820,13
821,2
822,12
823,14
824,23
825,16
826,19
827,4
828,10
829,24
830,1
831,24
832,0
833,5
834,7
835,23
836,11
837,22
838,19
839,21
840,3
841,21
842,22
843,13
844,24
845,24
846,19
847,24
848,20
849,13
850,3
851,10
852,3
853,16
854,1
855,1
856,3
857,1
858,4
859,0
860,19
861,6
862,17
863,11
864,7
865,13
866,8
867,0
868,10
869,0
870,0
871,7
872,20
873,5
874,5
875,4
876,23
877,11
878,21
879,4
880,20
881,3
882,6
883,4
884,6
885,23
886,4
887,15
888,10
889,22
890,21
891,15
892,5
893,3
894,18
895,7
896,7
897,4
898,1
899,19
900,8
901,21
902,2
903,22
904,1
905,12
906,1
907,14
908,16
909,14
910,2
911,12
912,23
913,5
914,12
915,3
916,1
917,1
918,24
919,13
920,7
921,19
922,17
923,6
924,5
925,12
926,4
927,21
928,19
929,4
930,4
931,6
932,0
933,1
934,8
935,0
936,16
937,0
938,14
939,12
940,6
941,21
942,13
943,13
944,10
945,11
946,1
947,19
948,6
949,8
950,17
951,18
952,15
953,3
954,16
955,0
956,14
957,1
958,11
959,21
960,14
961,7
962,0
963,11
964,24
965,13
966,5
967,24
968,6
969,4
970,12
971,0
972,0
973,6
974,22
975,10
976,1
977,4
978,5
979,7
980,5
981,16
982,4
983,11
984,19
985,0
986,18
987,24
988,22
989,7
990,17
991,12
992,16
993,2
994,1
995,1
996,5
997,24
998,4
999,16
1000,16
1001,3
1002,21
1003,6
1004,0
1005,4
1006,21
1007,16
1008,15
1009,23
1010,19
1011,11
1012,11
1013,1
1014,24
1015,24
1016,8
1017,1
1018,5
1019,24
1020,0
1021,21
1022,20
1023,5
1024,22
1025,10
1026,14
1027,19
1028,5
1029,20
1030,21
1031,4
1032,6
1033,18
1034,12
1035,5
1036,23
1037,6
1038,21
1039,14
1040,19
1041,15
1042,17
1043,15
1044,10
1045,0
1046,19
1047,3
1048,1
1049,10
1050,20
1051,21
1052,13
1053,17
1054,23
1055,10
1056,10
1057,1
1058,0
1059,13
1060,0
1061,1
1062,14
1063,5
1064,19
1065,16
1066,2
1067,12
1068,21
1069,10
1070,2
1071,1
1072,17
1073,19
1074,4
1075,2
1076,2
1077,0
1078,15
1079,13
1080,13
1081,4
1082,18
1083,5
1084,20
1085,21
1086,16
1087,0
1088,8
1089,24
1090,12
1091,13
1092,3
1093,14
1094,8
1095,24
1096,24
1097,23
1098,13
1099,4
1100,1
1101,7
1102,19
1103,19
1104,14
1105,23
1106,21
1107,0
1108,15
1109,16
1110,7
1111,16
1112,16
1113,11
1114,1
1115,4
1116,20
1117,7
1118,11
1119,3
1120,4
1121,5
1122,21
1123,0
1124,8
1125,7
1126,15
1127,12
1128,2
1129,18
1130,10
1131,16
1132,8
1133,22
1134,10
1135,19
1136,4
1137,13
1138,0
1139,4
1140,1
1141,12
1142,20
1143,1
1144,21
1145,11
1146,0
1147,18
1148,21
1149,2
1150,1
1151,20
1152,4
1153,3
1154,20
1155,2
1156,12
1157,13
1158,11
1159,15
1160,4
1161,5
1162,16
1163,4
1164,23
1165,10
1166,22
1167,23
1168,16
1169,11
1170,21
1171,23
1172,23
1173,4
1174,20
1175,14
1176,24
1177,5
1178,14
1179,7
1180,2
1181,19
1182,5
1183,0
1184,24
1185,18
1186,11
1187,15
1188,17
1189,4
1190,12
1191,0
1192,15
1193,5
1194,1
1195,18
1196,17
1197,16
1198,7
1199,1
1200,11
1201,1
1202,7
1203,13
1204,19
1205,19
1206,12
1207,22
1208,6
1209,18
1210,12
1211,6
1212,1
1213,0
1214,3
1215,0
1216,12
1217,23
1218,24
1219,6
1220,16
1221,19
1222,19
1223,23
1224,14
1225,21
1226,15
1227,21
1228,16
1229,24
1230,21
1231,4
1232,19
1233,21
1234,4
1235,4
1236,19
1237,0
1238,0
1239,16
1240,23
1241,0
1242,1
1243,4
1244,24
1245,15
1246,15
1247,7
1248,11
1249,8
1250,20
1251,6
1252,14
1253,11
1254,1
1255,4
1256,24
1257,5
1258,14
1259,24
1260,21
1261,1
1262,24
1263,24
1264,19
1265,11
1266,10
1267,18
1268,10
1269,2
1270,18
1271,2
1272,8
1273,5
1274,1
1275,15
1276,10
1277,19
1278,24
1279,8
1280,6
1281,11
1282,23
1283,6
1284,10
1285,5
1286,21
1287,20
1288,2
1289,6
1290,14
1291,16
1292,16
1293,3
1294,23
1295,24
1296,4
1297,24
1298,20
1299,7
1300,1
1301,8
1302,13
1303,11
1304,14
1305,7
1306,3
1307,2
1308,3
1309,0
1310,3
1311,17
1312,10
1313,7
1314,16
1315,8
1316,1
1317,5
1318,6
1319,24
1320,1
1321,11
1322,11
1323,13
1324,21
1325,7
1326,23
1327,5
1328,7
1329,8
1330,15
1331,1
1332,19
1333,0
1334,8
1335,15
1336,5
1337,4
1338,5
1339,7
1340,15
1341,19
1342,18
1343,4
1344,24
1345,6
1346,10
1347,15
1348,21
1349,23
1350,11
1351,4
1352,21
1353,14
1354,0
1355,21
1356,15
1357,23
1358,17
1359,23
1360,13
1361,16
1362,15
1363,5
1364,8
1365,16
1366,16
1367,7
1368,2
1369,20
1370,24
1371,0
1372,12
1373,1
1374,22
1375,20
1376,5
1377,5
1378,16
1379,5
1380,12
1381,4
1382,21
1383,19
1384,22
1385,4
1386,1
1387,1
1388,19
1389,17
1390,6
1391,0
1392,0
1393,4
1394,20
1395,23
1396,7
1397,23
1398,17
1399,13
1400,6
1401,20
1402,7
1403,17
1404,18
1405,4
1406,20
1407,0
1408,11
1409,11
1410,20
1411,14
1412,23
1413,15
1414,3
1415,23
1416,4
1417,24
1418,21
1419,24
1420,4
1421,18
1422,17
1423,3
1424,1
1425,2
1426,6
1427,1
1428,19
1429,1
1430,12
1431,22
1432,20
1433,1
1434,4
1435,10
1436,19
1437,14
1438,10
1439,20
1440,19
1441,2
1442,24
1443,24
1444,2
1445,0
1446,13
1447,4
1448,23
1449,6
1450,23
1451,0
1452,10
1453,20
1454,13
1455,2
1456,18
1457,15
1458,16
1459,19
1460,6
1461,21
1462,3
1463,13
1464,24
1465,18
1466,7
1467,14
1468,0
1469,0
1470,15
1471,16
1472,11
1473,13
1474,1
1475,0
1476,0
1477,17
1478,8
1479,16
1480,0
1481,2
1482,4
1483,21
1484,8
1485,14
1486,16
1487,24
1488,0
1489,1
1490,12
1491,20
1492,23
1493,4
1494,4
1495,23
1496,0
1497,23
1498,7
1499,22
1500,19
1501,18
1502,6
1503,6
1504,21
1505,23
1506,10
1507,3
1508,20
1509,0
1510,10
1511,18
1512,22
1513,24
1514,24
1515,0
1516,19
1517,0
1518,0
1519,10
1520,22
1521,24
1522,1
1523,13
1524,15
1525,19
1526,22
1527,7
1528,1
1529,7
1530,17
1531,1
1532,21
1533,7
1534,20
1535,21
1536,16
1537,24
1538,3
1539,0
1540,22
1541,4
1542,23
1543,4
1544,4
1545,16
1546,21
1547,15
1548,20
1549,19
1550,15
1551,11
1552,12
1553,1
1554,21
1555,6
1556,6
1557,18
1558,5
1559,6
1560,8
1561,22
1562,21
1563,14
1564,8
1565,10
1566,5
1567,2
1568,4
1569,7
1570,4
1571,15
1572,24
1573,7
1574,10
1575,3
1576,24
1577,6
1578,24
1579,22
1580,3
1581,23
1582,1
1583,16
1584,16
1585,6
1586,5
1587,7
1588,2
1589,1
1590,19
1591,0
1592,6
1593,21
1594,12
1595,1
1596,11
1597,17
1598,17
1599,7
1600,0
1601,10
1602,15
1603,24
1604,17
1605,4
1606,23
1607,14
1608,15
1609,10
1610,3
1611,14
1612,23
1613,2
1614,18
1615,0
1616,4
1617,6
1618,6
1619,0
1620,19
1621,13
1622,6
1623,23
1624,19
1625,7
1626,18
1627,23
1628,14
1629,21
1630,4
1631,4
1632,13
1633,12
1634,21
1635,5
1636,1
1637,5
1638,19
1639,12
1640,22
1641,20
1642,10
1643,7
1644,23
1645,0
1646,22
1647,24
1648,23
1649,20
1650,10
1651,0
1652,0
1653,19
1654,13
1655,16
1656,1
1657,23
1658,0
1659,1
1660,6
1661,7
1662,11
1663,13
1664,18
1665,6
1666,11
1667,15
1668,20
1669,14
1670,11
1671,12
1672,20
1673,8
1674,7
1675,13
1676,22
1677,21
1678,15
1679,1
1680,22
1681,14
1682,0
1683,22
1684,16
1685,4
1686,24
1687,24
1688,22
1689,12
1690,10
1691,23
1692,21
1693,12
1694,7
1695,0
1696,15
1697,15
1698,8
1699,4
1700,1
1701,6
1702,0
1703,22
1704,7
1705,19
1706,22
1707,5
1708,10
1709,7
1710,0
1711,1
1712,7
1713,15
1714,17
1715,14
1716,11
1717,15
1718,21
1719,23
1720,7
1721,8
1722,23
1723,7
1724,24
1725,10
1726,16
1727,0
1728,6
1729,6
1730,8
1731,13
1732,6
1733,22
1734,0
1735,16
1736,7
1737,24
1738,11
1739,11
1740,1
1741,1
1742,1
1743,14
1744,14
1745,10
1746,13
1747,19
1748,20
1749,16
1750,0
1751,14
1752,8
1753,20
1754,5
1755,19
1756,7
1757,2
1758,7
1759,22
1760,22
1761,0
1762,0
1763,21
1764,19
1765,0
1766,4
1767,21
1768,6
1769,2
1770,24
1771,22
1772,10
1773,12
1774,13
1775,17
1776,23
1777,15
1778,5
1779,23
1780,2
1781,24
1782,3
1783,22
1784,8
1785,22
1786,5
1787,5
1788,20
1789,5
1790,7
1791,0
1792,1
1793,1
1794,22
1795,13
1796,16
1797,22
1798,13
1799,16
1800,5
1801,21
1802,7
1803,2
1804,23
1805,21
1806,19
1807,14
1808,17
1809,7
1810,15
1811,7
1812,12
1813,10
1814,4
1815,11
1816,23
1817,12
1818,18
1819,8
1820,1
1821,12
1822,4
1823,18
1824,4
1825,11
1826,10
1827,16
1828,5
1829,21
1830,11
1831,21
1832,23
1833,7
1834,7
1835,17
1836,8
1837,12
1838,20
1839,1
1840,24
1841,15
1842,4
1843,0
1844,17
1845,12
1846,20
1847,1
1848,24
1849,14
1850,4
1851,23
1852,23
1853,24
1854,23
1855,18
1856,4
1857,6
1858,16
1859,12
1860,12
1861,20
1862,4
1863,1
1864,3
1865,23
1866,0
1867,24
1868,14
1869,2
1870,21
1871,21
1872,6
1873,14
1874,12
1875,17
1876,16
1877,1
1878,7
1879,4
1880,20
1881,4
1882,23
1883,21
1884,1
1885,24
1886,22
1887,0
1888,0
1889,4
1890,6
1891,13
1892,6
1893,23
1894,13
1895,24
1896,7
1897,23
1898,23
1899,4
1900,2
1901,22
1902,10
1903,15
1904,21
1905,14
1906,1
1907,0
1908,4
1909,1
1910,12
1911,6
1912,1
1913,6
1914,13
1915,24
1916,16
1917,22
1918,16
1919,2
1920,22
1921,16
1922,24
1923,23
1924,0
1925,1
1926,6
1927,16
1928,6
1929,13
1930,2
1931,1
1932,17
1933,14
1934,4
1935,1
1936,4
1937,5
1938,11
1939,24
1940,1
1941,6
1942,8
1943,2
1944,21
1945,24
1946,0
1947,23
1948,13
1949,4
1950,15
1951,16
1952,11
1953,6
1954,4
1955,23
1956,0
1957,17
1958,21
1959,2
1960,7
1961,17
1962,18
1963,2
1964,6
1965,19
1966,18
1967,21
1968,6
1969,18
1970,19
1971,13
1972,20
1973,4
1974,5
1975,23
1976,24
1977,18
1978,24
1979,8
1980,14
1981,6
1982,22
1983,21
1984,2
1985,0
1986,2
1987,22
1988,8
1989,13
1990,23
1991,4
1992,13
1993,12
1994,8
1995,14
1996,8
1997,12
1998,4
1999,8
2000,14
2001,2
2002,2
2003,18
2004,6
2005,24
2006,4
2007,12
2008,16
2009,23
2010,23
2011,2
2012,1
2013,15
2014,10
2015,16
2016,10
2017,6
2018,18
2019,11
2020,10
2021,4
2022,12
2023,15
2024,12
2025,18
2026,0
2027,4
2028,11
2029,14
2030,2
2031,7
2032,3
2033,23
2034,5
2035,1
2036,12
2037,23
2038,16
2039,22
2040,21
2041,15
2042,19
2043,13
2044,6
2045,21
2046,1
2047,22
2048,14
2049,6
2050,7
2051,19
2052,0
2053,24
2054,8
2055,0
2056,3
2057,14
2058,16
2059,24
2060,1
2061,1
2062,1
2063,22
2064,23
2065,20
2066,13
2067,18
2068,7
2069,2
2070,14
2071,0
2072,0
2073,7
2074,11
2075,3
2076,15
2077,22
2078,0
2079,19
2080,15
2081,3
2082,24
2083,4
2084,23
2085,23
2086,11
2087,24
2088,13
2089,16
2090,12
2091,22
2092,15
2093,1
2094,16
2095,19
2096,19
2097,14
2098,5
2099,11
2100,18
2101,12
2102,23
2103,1
2104,8
2105,13
2106,2
2107,13
2108,1
2109,18
2110,0
2111,17
2112,13
2113,20
2114,16
2115,8
2116,7
2117,21
2118,22
2119,12
2120,2
2121,24
2122,16
2123,22
2124,7
2125,5
2126,15
2127,4
2128,11
2129,3
2130,2
2131,16
2132,23
2133,16
2134,21
2135,24
2136,14
2137,24
2138,22
2139,1
2140,13
2141,19
2142,21
2143,16
2144,4
2145,16
2146,13
2147,20
2148,21
2149,4
2150,12
2151,23
2152,12
2153,12
2154,23
2155,11
2156,2
2157,15
2158,19
2159,15
2160,19
2161,12
2162,7
2163,0
2164,17
2165,21
2166,5
2167,2
2168,17
2169,23
2170,20
2171,1
2172,20
2173,1
2174,20
2175,5
2176,4
2177,7
2178,10
2179,2
2180,3
2181,6
2182,21
2183,17
2184,4
2185,7
2186,0
2187,14
2188,21
2189,12
2190,2
2191,5
2192,21
2193,11
2194,7
2195,22
2196,24
2197,11
2198,18
2199,23
2200,14
2201,1
2202,15
2203,24
2204,20
2205,24
2206,4
2207,6
2208,21
2209,23
2210,10
2211,16
2212,16
2213,16
2214,16
2215,17
2216,3
2217,7
2218,2
2219,4
2220,23
2221,15
2222,7
2223,16
2224,24
2225,0
2226,22
2227,11
2228,18
2229,24
2230,6
2231,5
2232,23
2233,12
2234,4
2235,12
2236,23
2237,6
2238,0
2239,23
2240,8
2241,7
2242,1
2243,7
2244,7
2245,0
2246,6
2247,4
2248,13
2249,5
2250,23
2251,1
2252,24
2253,16
2254,10
2255,20
2256,2
2257,0
2258,4
2259,5
2260,24
2261,7
2262,19
2263,5
2264,0
2265,4
2266,7
2267,5
2268,4
2269,17
2270,21
2271,11
2272,5
2273,2
2274,19
2275,20
2276,3
2277,24
2278,23
2279,6
2280,10
2281,1
2282,14
2283,5
2284,5
2285,2
2286,11
2287,21
2288,19
2289,17
2290,14
2291,16
2292,6
2293,18
2294,6
2295,22
2296,2
2297,21
2298,11
2299,23
2300,14
2301,0
2302,2
2303,5
2304,18
2305,16
2306,10
2307,12
2308,6
2309,22
2310,24
2311,12
2312,20
2313,10
2314,23
2315,13
2316,15
2317,17
2318,4
2319,12
2320,5
2321,2
2322,22
2323,17
2324,0
2325,1
2326,19
2327,23
2328,23
2329,24
2330,16
2331,16
2332,22
2333,13
2334,24
2335,24
2336,3
2337,21
2338,1
2339,12
2340,12
2341,20
2342,18
2343,5
2344,1
2345,13
2346,4
2347,19
2348,17
2349,11
2350,12
2351,0
2352,14
2353,18
2354,21
2355,16
2356,6
2357,13
2358,19
2359,17
2360,4
2361,4
2362,16
2363,7
2364,3
2365,20
2366,20
2367,14
2368,1
2369,3
2370,7
2371,11
2372,1
2373,20
2374,8
2375,24
2376,24
2377,7
2378,1
2379,12
2380,13
2381,4
2382,20
2383,14
2384,6
2385,17
2386,8
2387,24
2388,22
2389,13
2390,4
2391,24
2392,1
2393,17
2394,20
2395,24
2396,8
2397,7
2398,8
2399,14
2400,21
2401,17
2402,10
2403,19
2404,23
2405,23
2406,17
2407,7
2408,24
2409,5
2410,7
2411,11
2412,5
2413,2
2414,17
2415,13
2416,22
2417,16
2418,23
2419,21
2420,6
2421,2
2422,22
2423,15
2424,2
2425,4
2426,10
2427,19
2428,6
2429,21
2430,10
2431,14
2432,0
2433,23
2434,12
2435,17
2436,15
2437,2
2438,20
2439,4
2440,7
2441,13
2442,1
2443,15
2444,8
2445,14
2446,16
2447,24
2448,4
2449,6
2450,4
2451,3
2452,21
2453,1
2454,10
2455,21
2456,5
2457,4
2458,11
2459,4
2460,20
2461,1
2462,15
2463,5
2464,16
2465,20
2466,4
2467,5
2468,11
2469,23
2470,2
2471,4
2472,15
2473,5
2474,24
2475,12
2476,24
2477,4
2478,2
2479,15
2480,8
2481,15
2482,17
2483,13
2484,5
2485,4
2486,2
2487,0
2488,0
2489,23
2490,6
2491,5
2492,11
2493,17
2494,19
2495,6
2496,16
2497,22
2498,15
2499,22
2500,0
2501,12
2502,23
2503,15
2504,14
2505,18
2506,21
2507,4
2508,11
2509,5
2510,12
2511,20
2512,23
2513,20
2514,14
2515,8
2516,1
2517,11
2518,6
2519,24
2520,4
2521,11
2522,4
2523,23
2524,1
2525,1
2526,2
2527,8
2528,18
2529,10
2530,23
2531,13
2532,1
2533,20
2534,11
2535,0
2536,20
2537,14
2538,13
2539,4
2540,18
2541,17
2542,20
2543,1
2544,22
2545,5
2546,14
2547,22
2548,23
2549,8
2550,18
2551,16
2552,24
2553,18
2554,18
2555,24
2556,6
2557,3
2558,21
2559,16
2560,1
2561,15
2562,17
2563,24
2564,24
2565,24
2566,0
2567,19
2568,8
2569,20
2570,21
2571,18
2572,23
2573,6
2574,6
2575,0
2576,12
2577,24
2578,14
2579,14
2580,13
2581,18
2582,21
2583,18
2584,0
2585,13
2586,10
2587,7
2588,16
2589,16
2590,16
2591,17
2592,22
2593,23
2594,3
2595,21
2596,13
2597,24
2598,18
2599,18
2600,12
2601,6
2602,8
2603,3
2604,4
2605,7
2606,3
2607,11
2608,13
2609,19
2610,2
2611,6
2612,4
2613,23
2614,18
2615,8
2616,20
2617,6
2618,15
2619,13
2620,4
2621,20
2622,0
2623,0
2624,6
2625,5
2626,11
2627,24
2628,23
2629,5
2630,0
2631,7
2632,6
2633,7
2634,6
2635,15
2636,23
2637,16
2638,15
2639,6
2640,7
2641,7
2642,24
2643,4
2644,1
2645,14
2646,0
2647,8
2648,21
2649,2
2650,14
2651,11
2652,22
2653,12
2654,1
2655,14
2656,19
2657,20
2658,12
2659,3
2660,4
2661,10
2662,11
2663,13
2664,1
2665,10
2666,10
2667,24
2668,14
2669,6
2670,24
2671,16
2672,0
2673,6
2674,6
2675,18
2676,5
2677,7
2678,4
2679,23
2680,17
2681,13
2682,19
2683,5
2684,0
2685,22
2686,16
2687,23
2688,18
2689,6
2690,21
2691,4
2692,1
2693,4
2694,5
2695,24
2696,20
2697,14
2698,0
2699,8
2700,23
2701,13
2702,16
2703,8
2704,2
2705,19
2706,6
2707,4
2708,11
2709,16
2710,0
2711,14
2712,3
2713,10
2714,2
2715,4
2716,20
2717,20
2718,19
2719,2
2720,8
2721,10
2722,21
2723,24
2724,0
2725,14
2726,18
2727,4
2728,22
2729,21
2730,16
2731,2
2732,4
2733,4
2734,4
2735,16
2736,14
2737,18
2738,0
2739,12
2740,12
2741,4
2742,4
2743,13
2744,12
2745,5
2746,23
2747,22
2748,8
2749,16
2750,16
2751,10
2752,24
2753,20
2754,13
2755,14
2756,4
2757,14
2758,0
2759,12
2760,18
2761,11
2762,12
2763,24
2764,12
2765,23
2766,13
2767,23
2768,12
2769,4
2770,7
2771,12
2772,0
2773,15
2774,22
2775,4
2776,5
2777,3
2778,21
2779,12
2780,17
2781,16
2782,0
2783,15
2784,4
2785,2
2786,6
2787,11
2788,4
2789,8
2790,3
2791,22
2792,19
2793,3
2794,16
2795,21
2796,8
2797,16
2798,19
2799,23
2800,4
2801,16
2802,24
2803,11
2804,23
2805,19
2806,0
2807,12
2808,15
2809,24
2810,2
2811,13
2812,8
2813,20
2814,3
2815,16
2816,7
2817,23
2818,2
2819,4
2820,12
2821,20
2822,1
2823,19
2824,23
2825,4
2826,18
2827,6
2828,7
2829,4
2830,2
2831,0
2832,13
2833,20
2834,6
2835,10
2836,20
2837,2
2838,15
2839,18
2840,24
2841,23
2842,12
2843,15
2844,20
2845,0
2846,4
2847,0
2848,22
2849,15
2850,15
2851,1
2852,1
2853,17
2854,21
2855,8
2856,2
2857,20
2858,0
2859,7
2860,12
2861,21
2862,15
2863,16
2864,4
2865,13
2866,4
2867,5
2868,4
2869,12
2870,10
2871,0
2872,0
2873,2
2874,1
2875,23
2876,18
2877,14
2878,10
2879,23
2880,22
2881,14
2882,1
2883,19
2884,6
2885,7
2886,2
2887,8
2888,2
2889,5
2890,1
2891,0
2892,19
2893,10
2894,0
2895,1
2896,23
2897,16
2898,4
2899,20
2900,0
2901,1
2902,0
2903,13
2904,8
2905,6
2906,13
2907,10
2908,10
2909,4
2910,2
2911,7
2912,1
2913,7
2914,20
2915,22
2916,15
2917,20
2918,21
2919,23
2920,0
2921,2
2922,21
2923,17
2924,23
2925,5
2926,13
2927,5
2928,8
2929,20
2930,4
2931,20
2932,20
2933,22
2934,21
2935,23
2936,17
2937,1
2938,18
2939,21
2940,1
2941,20
2942,17
2943,14
2944,18
2945,4
2946,0
2947,20
2948,16
2949,0
2950,0
2951,17
2952,4
2953,10
2954,14
2955,15
2956,20
2957,6
2958,1
2959,24
2960,6
2961,6
2962,7
2963,6
2964,23
2965,8
2966,1
2967,14
2968,0
2969,22
2970,13
2971,0
2972,17
2973,7
2974,17
2975,12
2976,20
2977,2
2978,16
2979,24
2980,21
2981,13
2982,12
2983,8
2984,6
2985,7
2986,5
2987,21
2988,16
2989,16
2990,17
2991,0
2992,2
2993,20
2994,17
2995,24
2996,6
2997,12
